message;severity;node;stamp;location
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.615901201";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.649438018";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.683646241";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.715409004";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.749379689";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.783234209";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.816045371";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.850297259";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.882502182";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.915761003";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.949247071";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478368.982549726";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.015620466";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.049635441";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.083399211";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.115771504";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.151377077";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.182278479";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.215479133";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.248867535";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.282549806";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.315243261";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.348587622";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.382625262";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.415755752";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.449169861";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.482587637";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.515980705";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.549441064";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.582471013";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.616802690";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.650543169";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.682663134";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.715877246";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.749529852";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.783707907";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.815955161";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.850031676";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.883799904";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.915869453";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.949491267";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478369.982376677";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.016056615";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.049504722";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.083419322";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.119913379";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.150890444";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.183774811";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.216060563";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.249203884";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.283037694";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.315768605";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.348903509";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.382464157";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.415878848";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.449912613";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.484050834";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.517385485";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.548798293";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.583257300";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.615970962";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.649589150";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.682399643";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.715509131";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.751843357";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.783007587";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.816022951";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.848893360";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.883249161";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478370.916023697";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Shutdown request received....";"20";"controller_manager";"1747478370.940862365";"./src/controller_manager.cpp:operator():587"
"Shutting down all controllers in the controller manager.";"20";"controller_manager";"1747478370.943297199";"./src/controller_manager.cpp:shutdown_controllers:345"
"Deactivating controller 'joint_state_broadcaster'";"20";"controller_manager";"1747478370.954591843";"./src/controller_manager.cpp:shutdown_controllers:354"
"Shutting down controller 'joint_state_broadcaster'";"20";"controller_manager";"1747478370.956687808";"./src/controller_manager.cpp:shutdown_controllers:361"
"Deactivating controller 'panda2_arm_controller'";"20";"controller_manager";"1747478370.956841973";"./src/controller_manager.cpp:shutdown_controllers:354"
"Shutting down controller 'panda2_arm_controller'";"20";"controller_manager";"1747478370.959155767";"./src/controller_manager.cpp:shutdown_controllers:361"
"Deactivating controller 'panda2_gripper_controller'";"20";"controller_manager";"1747478370.959723133";"./src/controller_manager.cpp:shutdown_controllers:354"
"Shutting down controller 'panda2_gripper_controller'";"20";"controller_manager";"1747478370.959765549";"./src/controller_manager.cpp:shutdown_controllers:361"
"Deactivating controller 'panda1_arm_controller'";"20";"controller_manager";"1747478370.959781090";"./src/controller_manager.cpp:shutdown_controllers:354"
"Shutting down controller 'panda1_arm_controller'";"20";"controller_manager";"1747478370.961403021";"./src/controller_manager.cpp:shutdown_controllers:361"
"Deactivating controller 'panda1_gripper_controller'";"20";"controller_manager";"1747478370.961482562";"./src/controller_manager.cpp:shutdown_controllers:354"
"Shutting down controller 'panda1_gripper_controller'";"20";"controller_manager";"1747478370.961514644";"./src/controller_manager.cpp:shutdown_controllers:361"
"Shutting down the controller manager.";"20";"controller_manager";"1747478370.968201241";"./src/controller_manager.cpp:operator():601"
"[Deprecated] Passing the robot description parameter directly to the control_manager node is deprecated. Use '~/robot_description' topic from 'robot_state_publisher' instead.";"30";"controller_manager";"1747478412.860386556";"./src/controller_manager.cpp:ControllerManager:295"
"update rate is 100 Hz";"20";"controller_manager";"1747478412.944536535";"./src/ros2_control_node.cpp:main:70"
"Spawning controller_manager RT thread with scheduler priority: 50";"20";"controller_manager";"1747478412.944616825";"./src/ros2_control_node.cpp:main:72"
"No real-time kernel detected on this system. See [https://control.ros.org/master/doc/ros2_control/controller_manager/doc/userdoc.html] for details on how to enable realtime scheduling.";"30";"controller_manager";"1747478412.945639599";"./src/ros2_control_node.cpp:operator():99"
"Loading controller 'joint_state_broadcaster'";"20";"controller_manager";"1747478413.887810921";"./src/controller_manager.cpp:load_controller:608"
"Configuring controller 'joint_state_broadcaster'";"20";"controller_manager";"1747478414.010465409";"./src/controller_manager.cpp:configure_controller:797"
"Loading controller 'panda1_gripper_controller'";"20";"controller_manager";"1747478417.007392710";"./src/controller_manager.cpp:load_controller:608"
"Loading controller 'panda2_arm_controller'";"20";"controller_manager";"1747478417.136242947";"./src/controller_manager.cpp:load_controller:608"
"Configuring controller 'panda1_gripper_controller'";"20";"controller_manager";"1747478417.409066355";"./src/controller_manager.cpp:configure_controller:797"
